City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
640,Nhulunbuy,AU,-12.2333,136.7667,83.01,78,99,6.91,overcast clouds
641,Minusinsk,RU,53.7103,91.6875,5.02,60,100,3.31,overcast clouds
642,Gravdal,NO,68.1214,13.5031,39.79,76,16,7.2,few clouds
643,Laem Sing,TH,12.4816,102.0738,85.14,83,65,3.09,broken clouds
644,Tokur,RU,53.1333,132.9,-5.71,100,95,2.66,overcast clouds
645,Tanout,NE,14.9709,8.8879,81.09,16,55,10.92,broken clouds
646,Ishigaki,JP,24.3448,124.1572,70.61,66,1,15.68,clear sky
647,Inirida,CO,3.8653,-67.9239,92.3,51,100,1.07,overcast clouds
648,Kokologo,BF,12.1897,-1.8856,96.57,12,62,6.44,broken clouds
649,Minna,NG,9.6139,6.5569,94.33,25,99,2.01,overcast clouds
650,Jumla,NP,29.2747,82.1838,44.64,41,0,4.25,clear sky
651,Otane,NZ,-39.8833,176.6333,59.02,77,100,9.66,overcast clouds
652,Abbeville,FR,50.1,1.8333,52.25,81,99,14.18,overcast clouds
653,Stornoway,GB,58.2093,-6.3865,44.56,91,75,17.27,broken clouds
654,Quthing,LS,-30.4,27.7003,67.08,76,69,2.21,light rain
655,Sao Joao Da Barra,BR,-21.6403,-41.0511,89.69,75,0,13.56,clear sky
656,Paamiut,GL,61.994,-49.6678,11.7,90,100,27.58,light snow
657,Fereydunshahr,IR,32.941,50.121,32.81,88,75,5.73,broken clouds
658,Okhotsk,RU,59.3833,143.3,15.75,93,100,4.72,overcast clouds
659,Acari,PE,-15.4311,-74.6158,84.78,53,39,11.59,scattered clouds
660,Muyezerskiy,RU,63.9333,31.65,33.26,91,100,5.86,overcast clouds
661,Brae,GB,60.3964,-1.353,45.37,88,100,31.09,overcast clouds
662,Bintulu,MY,3.1667,113.0333,75.61,100,20,0.0,few clouds
663,Krasnyy Chikoy,RU,50.3643,108.7512,4.37,97,99,2.1,overcast clouds
664,Maningrida,AU,-12.0667,134.2667,79.84,85,100,7.05,overcast clouds
665,Port Hawkesbury,CA,45.6169,-61.3485,43.92,99,100,14.97,moderate rain
666,Santo Antonio Do Monte,BR,-20.0872,-45.2936,79.23,60,94,1.68,overcast clouds
667,Harper,LR,4.375,-7.7169,82.96,74,44,3.91,light rain
668,Kattivakkam,IN,13.2167,80.3167,81.07,81,13,6.8,few clouds
669,Beyneu,KZ,45.3167,55.2,35.8,99,100,8.34,overcast clouds
670,Najran,SA,17.4924,44.1277,77.65,11,8,4.29,clear sky
671,Hanna,CA,51.6334,-111.9018,35.85,65,94,11.01,overcast clouds
672,Caibarien,CU,22.5206,-79.4669,88.92,48,8,2.46,clear sky
673,Liberal,US,37.0431,-100.921,54.64,28,0,14.97,clear sky
674,Kirensk,RU,57.7853,108.1119,-1.8,99,100,1.43,light snow
675,Saiki,JP,32.95,131.9,55.76,81,21,7.38,few clouds
676,Rawson,AR,-43.3002,-65.1023,60.08,64,81,25.5,broken clouds
677,Paris,FR,48.8534,2.3488,49.77,80,100,16.11,overcast clouds
678,Bull Savanna,JM,17.8868,-77.5902,82.53,56,1,17.6,clear sky
679,Bocaiuva,BR,-17.1078,-43.815,89.31,53,69,2.55,broken clouds
680,Maniitsoq,GL,65.4167,-52.9,2.46,90,100,11.18,overcast clouds
681,Dolinsk,RU,47.35,142.8,15.85,98,88,2.75,overcast clouds
682,Belle Fourche,US,44.6714,-103.8522,52.09,35,98,25.55,overcast clouds
683,Mocuba,MZ,-16.8392,36.9856,71.6,99,100,5.19,light rain
684,Loudi,CN,27.7344,111.9944,69.93,81,86,2.21,overcast clouds
685,Alpena,US,45.0617,-83.4327,18.1,57,100,17.27,overcast clouds
686,Hami,CN,42.8,93.45,51.82,40,98,15.08,overcast clouds
687,Robertsport,LR,6.7533,-11.3686,81.14,84,91,11.05,overcast clouds
688,Chernaya Kholunitsa,RU,58.8511,51.7154,6.67,97,66,4.7,broken clouds
689,Soria,ES,41.6667,-2.6667,46.85,76,77,13.6,broken clouds
690,Aberystwyth,GB,52.4155,-4.0829,49.71,80,100,36.8,moderate rain
691,Denpasar,ID,-8.65,115.2167,82.06,88,40,8.05,light rain
692,Eydhafushi,MV,5.1033,73.0708,82.72,73,5,5.64,clear sky
693,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,27.19,74,75,4.47,broken clouds
694,Payakumbuh,ID,-0.2202,100.6308,70.38,97,93,2.71,overcast clouds
695,Camacha,PT,33.0833,-16.3333,60.22,88,40,14.97,scattered clouds
696,Sheltozero,RU,61.3667,35.3667,31.84,91,100,7.02,overcast clouds
697,Myitkyina,MM,25.3833,97.4,69.75,38,39,2.86,scattered clouds
698,Christchurch,NZ,-43.5333,172.6333,59.95,72,100,3.44,overcast clouds
699,Myre,NO,69.1036,15.9492,40.95,82,81,8.75,broken clouds
700,Vanavara,RU,60.34,102.2797,-18.45,100,93,1.66,overcast clouds
701,Kathmandu,NP,27.7167,85.3167,61.02,77,20,2.3,few clouds
702,Ust-Kalmanka,RU,52.1207,83.305,14.72,91,100,12.77,overcast clouds
703,Mindyak,RU,54.0231,58.7891,-9.42,100,51,3.58,broken clouds
